날짜,원/미국달러,기준금리,dubai,총지수
2021-09-08,1157.9,0.75,70.38,103.17
2021-09-09,1164.5,0.75,69.63,103.17
2021-09-10,1170.1,0.75,70.7,103.17
2021-09-11,1170.1,0.75,70.7,103.17
2021-09-12,1170.1,0.75,70.7,103.17
2021-09-13,1170.4,0.75,71.11,103.17
2021-09-14,1174.3,0.75,71.19,103.17
2021-09-15,1172.2,0.75,72.09,103.17
2021-09-16,1171.7,0.75,72.07,103.17
2021-09-17,1169.1,0.75,71.92,103.17
2021-09-18,1169.1,0.75,71.92,103.17
2021-09-19,1169.1,0.75,71.92,103.17
2021-09-20,1169.1,0.75,71.36,103.17
2021-09-21,1169.1,0.75,71.58,103.17
2021-09-22,1169.1,0.75,72.14,103.17
2021-09-23,1177.6,0.75,74.37,103.17
2021-09-24,1181.7,0.75,75.02,103.17
2021-09-25,1181.7,0.75,75.02,103.17
2021-09-26,1181.7,0.75,75.02,103.17
2021-09-27,1175.3,0.75,76.31,103.17
2021-09-28,1175.9,0.75,76.08,103.17
2021-09-29,1182.0,0.75,75.7,103.17
2021-09-30,1184.9,0.75,75.81,103.17
2021-10-01,1185.2,0.75,76.77,103.35
2021-10-02,1185.2,0.75,76.77,103.35
2021-10-03,1185.2,0.75,76.77,103.35
2021-10-04,1185.2,0.75,78.52,103.35
2021-10-05,1187.2,0.75,79.71,103.35
2021-10-06,1187.1,0.75,78.69,103.35
2021-10-07,1190.0,0.75,79.45,103.35
2021-10-08,1190.3,0.75,79.76,103.35
2021-10-09,1190.3,0.75,79.76,103.35
2021-10-10,1190.3,0.75,79.76,103.35
2021-10-11,1190.3,0.75,80.68,103.35
2021-10-12,1193.4,0.75,80.58,103.35
2021-10-13,1199.1,0.75,80.45,103.35
2021-10-14,1195.0,0.75,80.95,103.35
2021-10-15,1188.3,0.75,81.51,103.35
2021-10-16,1188.3,0.75,81.51,103.35
2021-10-17,1188.3,0.75,81.51,103.35
2021-10-18,1182.8,0.75,81.31,103.35
2021-10-19,1185.8,0.75,81.61,103.35
2021-10-20,1181.7,0.75,81.81,103.35
2021-10-21,1175.6,0.75,81.44,103.35
2021-10-22,1175.8,0.75,81.61,103.35
2021-10-23,1175.8,0.75,81.61,103.35
2021-10-24,1175.8,0.75,81.61,103.35
2021-10-25,1178.4,0.75,82.72,103.35
2021-10-26,1171.8,0.75,83.23,103.35
2021-10-27,1166.3,0.75,81.44,103.35
2021-10-28,1168.1,0.75,81.27,103.35
2021-10-29,1171.7,0.75,81.37,103.35
2021-10-30,1171.7,0.75,81.37,103.35
2021-10-31,1171.7,0.75,81.37,103.35
2021-11-01,1169.6,0.75,82.38,103.87
2021-11-02,1176.3,0.75,82.54,103.87
2021-11-03,1175.5,0.75,80.16,103.87
2021-11-04,1181.1,0.75,78.95,103.87
2021-11-05,1180.0,0.75,80.94,103.87
2021-11-06,1180.0,0.75,80.94,103.87
2021-11-07,1180.0,0.75,80.94,103.87
2021-11-08,1185.2,0.75,81.62,103.87
2021-11-09,1184.3,0.75,82.58,103.87
2021-11-10,1178.4,0.75,81.27,103.87
2021-11-11,1181.0,0.75,81.67,103.87
2021-11-12,1184.7,0.75,81.48,103.87
2021-11-13,1184.7,0.75,81.48,103.87
2021-11-14,1184.7,0.75,81.48,103.87
2021-11-15,1179.6,0.75,81.41,103.87
2021-11-16,1180.2,0.75,81.67,103.87
2021-11-17,1179.6,0.75,80.76,103.87
2021-11-18,1183.6,0.75,81.11,103.87
2021-11-19,1180.5,0.75,80.33,103.87
2021-11-20,1180.5,0.75,80.33,103.87
2021-11-21,1180.5,0.75,80.33,103.87
2021-11-22,1183.5,0.75,80.55,103.87
2021-11-23,1187.4,0.75,79.66,103.87
2021-11-24,1188.9,0.75,79.55,103.87
2021-11-25,1188.5,1.0,79.55,103.87
2021-11-26,1189.7,1.0,70.24,103.87
2021-11-27,1189.7,1.0,70.24,103.87
2021-11-28,1189.7,1.0,70.24,103.87
2021-11-29,1193.0,1.0,71.81,103.87
2021-11-30,1193.4,1.0,68.02,103.87
2021-12-01,1187.7,1.0,67.73,104.04
2021-12-02,1180.3,1.0,68.62,104.04
2021-12-03,1177.3,1.0,68.91,104.04
2021-12-04,1177.3,1.0,68.91,104.04
2021-12-05,1177.3,1.0,68.91,104.04
2021-12-06,1178.6,1.0,71.65,104.04
2021-12-07,1183.7,1.0,73.54,104.04
2021-12-08,1181.2,1.0,73.69,104.04
2021-12-09,1176.4,1.0,72.72,104.04
2021-12-10,1173.8,1.0,73.19,104.04
2021-12-11,1173.8,1.0,73.19,104.04
2021-12-12,1173.8,1.0,73.19,104.04
2021-12-13,1178.2,1.0,72.71,104.04
2021-12-14,1178.8,1.0,72.22,104.04
2021-12-15,1183.6,1.0,72.38,104.04
2021-12-16,1186.2,1.0,73.02,104.04
2021-12-17,1183.5,1.0,72.43,104.04
2021-12-18,1183.5,1.0,72.43,104.04
2021-12-19,1183.5,1.0,72.43,104.04
2021-12-20,1184.4,1.0,71.66,104.04
2021-12-21,1189.8,1.0,72.42,104.04
2021-12-22,1191.5,1.0,72.71,104.04
2021-12-23,1191.2,1.0,72.99,104.04
2021-12-24,1187.5,1.0,72.99,104.04
2021-12-25,1187.5,1.0,72.99,104.04
2021-12-26,1187.5,1.0,72.99,104.04
2021-12-27,1186.4,1.0,76.18,104.04
2021-12-28,1186.2,1.0,76.4,104.04
2021-12-29,1186.7,1.0,76.99,104.04
2021-12-30,1186.6,1.0,77.25,104.04
2021-12-31,1185.5,1.0,75.66,104.04
2022-01-01,1185.5,1.0,75.66,104.85
2022-01-02,1185.5,1.0,75.66,104.85
2022-01-03,1185.5,1.0,77.03,104.85
2022-01-04,1190.8,1.0,78.03,104.85
2022-01-05,1194.3,1.0,78.81,104.85
2022-01-06,1198.2,1.0,79.69,104.85
2022-01-07,1199.6,1.0,79.53,104.85
2022-01-08,1199.6,1.0,79.53,104.85
2022-01-09,1199.6,1.0,79.53,104.85
2022-01-10,1202.4,1.0,78.89,104.85
2022-01-11,1200.0,1.0,80.79,104.85
2022-01-12,1195.2,1.0,81.34,104.85
2022-01-13,1189.9,1.0,81.3,104.85
2022-01-14,1188.2,1.25,82.27,104.85
2022-01-15,1188.2,1.25,82.27,104.85
2022-01-16,1188.2,1.25,82.27,104.85
2022-01-17,1187.6,1.25,82.27,104.85
2022-01-18,1192.3,1.25,83.22,104.85
2022-01-19,1188.9,1.25,83.56,104.85
2022-01-20,1191.8,1.25,83.5,104.85
2022-01-21,1190.4,1.25,83.29,104.85
2022-01-22,1190.4,1.25,83.29,104.85
2022-01-23,1190.4,1.25,83.29,104.85
2022-01-24,1193.6,1.25,82.87,104.85
2022-01-25,1194.2,1.25,85.35,104.85
2022-01-26,1197.8,1.25,86.83,104.85
2022-01-27,1197.0,1.25,86.28,104.85
2022-01-28,1202.4,1.25,86.7,104.85
2022-01-29,1202.4,1.25,86.7,104.85
2022-01-30,1202.4,1.25,86.7,104.85
2022-01-31,1202.4,1.25,87.45,104.85
2022-02-01,1202.4,1.25,87.42,105.42
2022-02-02,1202.4,1.25,87.77,105.42
2022-02-03,1205.7,1.25,89.16,105.42
2022-02-04,1205.4,1.25,91.06,105.42
2022-02-05,1205.4,1.25,91.06,105.42
2022-02-06,1205.4,1.25,91.06,105.42
2022-02-07,1199.5,1.25,90.76,105.42
2022-02-08,1199.4,1.25,89.28,105.42
2022-02-09,1197.8,1.25,89.88,105.42
2022-02-10,1196.0,1.25,89.92,105.42
2022-02-11,1196.0,1.25,91.79,105.42
2022-02-12,1196.0,1.25,91.79,105.42
2022-02-13,1196.0,1.25,91.79,105.42
2022-02-14,1199.6,1.25,92.61,105.42
2022-02-15,1198.3,1.25,90.86,105.42
2022-02-16,1198.5,1.25,91.56,105.42
2022-02-17,1196.9,1.25,90.67,105.42
2022-02-18,1197.1,1.25,90.9,105.42
2022-02-19,1197.1,1.25,90.9,105.42
2022-02-20,1197.1,1.25,90.9,105.42
2022-02-21,1196.4,1.25,90.9,105.42
2022-02-22,1194.6,1.25,91.9,105.42
2022-02-23,1194.7,1.25,92.16,105.42
2022-02-24,1192.1,1.25,92.99,105.42
2022-02-25,1199.4,1.25,91.6,105.42
2022-02-26,1199.4,1.25,91.6,105.42
2022-02-27,1199.4,1.25,91.6,105.42
2022-02-28,1202.7,1.25,95.36,105.42
2022-03-01,1202.7,1.25,102.0,106.1
2022-03-02,1205.6,1.25,109.4,106.1
2022-03-03,1205.0,1.25,106.58,106.1
2022-03-04,1203.6,1.25,114.95,106.1
2022-03-05,1203.6,1.25,114.95,106.1
2022-03-06,1203.6,1.25,114.95,106.1
2022-03-07,1211.5,1.25,118.18,106.1
2022-03-08,1225.4,1.25,122.53,106.1
2022-03-09,1225.4,1.25,110.86,106.1
2022-03-10,1234.5,1.25,110.2,106.1
2022-03-11,1228.7,1.25,112.59,106.1
2022-03-12,1228.7,1.25,112.59,106.1
2022-03-13,1228.7,1.25,112.59,106.1
2022-03-14,1232.4,1.25,109.18,106.1
2022-03-15,1238.6,1.25,105.76,106.1
2022-03-16,1241.7,1.25,104.89,106.1
2022-03-17,1240.4,1.25,108.78,106.1
2022-03-18,1220.6,1.25,108.99,106.1
2022-03-19,1220.6,1.25,108.99,106.1
2022-03-20,1220.6,1.25,108.99,106.1
2022-03-21,1211.1,1.25,111.73,106.1
2022-03-22,1213.7,1.25,111.43,106.1
2022-03-23,1221.4,1.25,112.59,106.1
2022-03-24,1212.7,1.25,110.72,106.1
2022-03-25,1219.4,1.25,113.39,106.1
2022-03-26,1219.4,1.25,113.39,106.1
2022-03-27,1219.4,1.25,113.39,106.1
2022-03-28,1218.3,1.25,105.53,106.1
2022-03-29,1225.7,1.25,103.81,106.1
2022-03-30,1220.5,1.25,108.13,106.1
2022-03-31,1210.8,1.25,101.87,106.1
2022-04-01,1210.7,1.25,101.85,106.83
2022-04-02,1210.7,1.25,101.85,106.83
2022-04-03,1210.7,1.25,101.85,106.83
2022-04-04,1216.1,1.25,104.77,106.83
2022-04-05,1216.7,1.25,103.27,106.83
2022-04-06,1212.6,1.25,98.81,106.83
2022-04-07,1219.1,1.25,98.42,106.83
2022-04-08,1218.5,1.25,99.72,106.83
2022-04-09,1218.5,1.25,99.72,106.83
2022-04-10,1218.5,1.25,99.72,106.83
2022-04-11,1224.0,1.25,97.02,106.83
2022-04-12,1232.0,1.25,101.49,106.83
2022-04-13,1236.6,1.25,103.7,106.83
2022-04-14,1227.7,1.5,104.82,106.83
2022-04-15,1224.2,1.5,104.82,106.83
2022-04-16,1224.2,1.5,104.82,106.83
2022-04-17,1224.2,1.5,104.82,106.83
2022-04-18,1230.1,1.5,105.44,106.83
2022-04-19,1232.8,1.5,103.09,106.83
2022-04-20,1234.9,1.5,103.12,106.83
2022-04-21,1237.1,1.5,103.85,106.83
2022-04-22,1236.4,1.5,103.43,106.83
2022-04-23,1236.4,1.5,103.43,106.83
2022-04-24,1236.4,1.5,103.43,106.83
2022-04-25,1241.7,1.5,98.69,106.83
2022-04-26,1247.1,1.5,101.24,106.83
2022-04-27,1248.3,1.5,101.51,106.83
2022-04-28,1263.1,1.5,103.94,106.83
2022-04-29,1269.4,1.5,103.42,106.83
2022-04-30,1269.4,1.5,103.42,106.83
2022-05-01,1269.4,1.5,103.42,107.5
2022-05-02,1265.4,1.5,103.86,107.5
2022-05-03,1265.8,1.5,103.39,107.5
2022-05-04,1265.7,1.5,105.97,107.5
2022-05-05,1265.7,1.5,106.4,107.5
2022-05-06,1261.8,1.5,107.57,107.5
2022-05-07,1261.8,1.5,107.57,107.5
2022-05-08,1261.8,1.5,107.57,107.5
2022-05-09,1272.7,1.5,102.79,107.5
2022-05-10,1274.6,1.5,100.43,107.5
2022-05-11,1275.5,1.5,104.56,107.5
2022-05-12,1277.0,1.5,104.66,107.5
2022-05-13,1286.4,1.5,107.23,107.5
2022-05-14,1286.4,1.5,107.23,107.5
2022-05-15,1286.4,1.5,107.23,107.5
2022-05-16,1286.0,1.5,108.4,107.5
2022-05-17,1281.6,1.5,106.88,107.5
2022-05-18,1277.2,1.5,105.53,107.5
2022-05-19,1269.3,1.5,106.99,107.5
2022-05-20,1274.6,1.5,107.21,107.5
2022-05-21,1274.6,1.5,107.21,107.5
2022-05-22,1274.6,1.5,107.21,107.5
2022-05-23,1269.5,1.5,107.32,107.5
2022-05-24,1267.7,1.5,106.31,107.5
2022-05-25,1264.3,1.5,106.92,107.5
2022-05-26,1263.3,1.75,109.78,107.5
2022-05-27,1266.4,1.75,110.86,107.5
2022-05-28,1266.4,1.75,110.86,107.5
2022-05-29,1266.4,1.75,110.86,107.5
2022-05-30,1256.9,1.75,110.86,107.5
2022-05-31,1245.8,1.75,110.58,107.5
2022-06-01,1245.8,1.75,110.91,108.21
2022-06-02,1238.4,1.75,112.02,108.21
2022-06-03,1251.2,1.75,113.83,108.21
2022-06-04,1251.2,1.75,113.83,108.21
2022-06-05,1251.2,1.75,113.83,108.21
2022-06-06,1251.2,1.75,114.01,108.21
2022-06-07,1241.1,1.75,115.29,108.21
2022-06-08,1257.1,1.75,117.5,108.21
2022-06-09,1255.4,1.75,117.09,108.21
2022-06-10,1257.6,1.75,116.67,108.21
2022-06-11,1257.6,1.75,116.67,108.21
2022-06-12,1257.6,1.75,116.67,108.21
2022-06-13,1266.0,1.75,116.64,108.21
2022-06-14,1286.0,1.75,115.71,108.21
2022-06-15,1289.7,1.75,114.35,108.21
2022-06-16,1291.3,1.75,115.34,108.21
2022-06-17,1284.1,1.75,112.72,108.21
2022-06-18,1284.1,1.75,112.72,108.21
2022-06-19,1284.1,1.75,112.72,108.21
2022-06-20,1287.5,1.75,112.72,108.21
2022-06-21,1291.7,1.75,113.34,108.21
2022-06-22,1290.6,1.75,112.34,108.21
2022-06-23,1295.7,1.75,102.17,108.21
2022-06-24,1300.7,1.75,104.64,108.21
2022-06-25,1300.7,1.75,104.64,108.21
2022-06-26,1300.7,1.75,104.64,108.21
2022-06-27,1299.4,1.75,106.83,108.21
2022-06-28,1285.6,1.75,109.64,108.21
2022-06-29,1284.9,1.75,108.17,108.21
2022-06-30,1292.9,1.75,104.83,108.21
2022-07-01,1299.8,1.75,107.89,108.73
2022-07-02,1299.8,1.75,107.89,108.73
2022-07-03,1299.8,1.75,107.89,108.73
2022-07-04,1294.2,1.75,107.89,108.73
2022-07-05,1297.9,1.75,100.73,108.73
2022-07-06,1298.0,1.75,98.98,108.73
2022-07-07,1307.4,1.75,102.02,108.73
2022-07-08,1302.7,1.75,104.22,108.73
2022-07-09,1302.7,1.75,104.22,108.73
2022-07-10,1302.7,1.75,104.22,108.73
2022-07-11,1299.3,1.75,104.28,108.73
2022-07-12,1300.6,1.75,99.14,108.73
2022-07-13,1312.9,2.25,100.0,108.73
2022-07-14,1305.9,2.25,99.7,108.73
2022-07-15,1310.0,2.25,101.03,108.73
2022-07-16,1310.0,2.25,101.03,108.73
2022-07-17,1310.0,2.25,101.03,108.73
2022-07-18,1323.7,2.25,103.58,108.73
2022-07-19,1317.8,2.25,103.78,108.73
2022-07-20,1314.9,2.25,103.54,108.73
2022-07-21,1308.6,2.25,102.55,108.73
2022-07-22,1312.1,2.25,102.32,108.73
2022-07-23,1312.1,2.25,102.32,108.73
2022-07-24,1312.1,2.25,102.32,108.73
2022-07-25,1311.7,2.25,98.13,108.73
2022-07-26,1311.0,2.25,97.48,108.73
2022-07-27,1310.0,2.25,99.27,108.73
2022-07-28,1312.8,2.25,99.7,108.73
2022-07-29,1304.0,2.25,101.52,108.73
2022-07-30,1304.0,2.25,101.52,108.73
2022-07-31,1304.0,2.25,101.52,108.73
2022-08-01,1298.6,2.25,97.87,108.63
2022-08-02,1306.4,2.25,99.4,108.63
2022-08-03,1307.2,2.25,95.97,108.63
2022-08-04,1310.5,2.25,94.08,108.63
2022-08-05,1309.7,2.25,94.41,108.63
2022-08-06,1309.7,2.25,94.41,108.63
2022-08-07,1309.7,2.25,94.41,108.63
2022-08-08,1299.3,2.25,96.04,108.63
2022-08-09,1304.8,2.25,95.97,108.63
2022-08-10,1305.1,2.25,96.87,108.63
2022-08-11,1309.1,2.25,98.18,108.63
2022-08-12,1302.5,2.25,96.48,108.63
2022-08-13,1302.5,2.25,96.48,108.63
2022-08-14,1302.5,2.25,96.48,108.63
2022-08-15,1302.5,2.25,94.97,108.63
2022-08-16,1303.1,2.25,93.46,108.63
2022-08-17,1309.6,2.25,94.04,108.63
2022-08-18,1309.8,2.25,95.18,108.63
2022-08-19,1317.3,2.25,95.39,108.63
2022-08-20,1317.3,2.25,95.39,108.63
2022-08-21,1317.3,2.25,95.39,108.63
2022-08-22,1326.7,2.25,95.39,108.63
2022-08-23,1338.2,2.25,96.41,108.63
